,duration,end_of_fade_in,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_name,title,e_billboard
826,276.71465,0.0,5,-11.449,1,266.292,109.299,4,Fausto,Eu Tenho Um Fraquinho Por Ti,0.0
827,374.02077,2.38,10,-9.023,0,366.928,126.009,4,Natural Born Grooves feat. Thea Austin,Bad Bad Baby,0.0
828,259.16036,0.0,9,-8.82,0,228.206,162.653,4,Hurl,Radishes,0.0
829,186.06975,0.0,5,-9.311,1,178.37,120.203,4,The Reggae Boys,Mama Look Deh (Album),0.0
830,372.40118,0.301,7,-6.054,1,348.009,151.563,4,UGK (Underground Kingz),Pocket Full of Stones,0.0
831,478.79791,0.0,6,-7.222,0,471.359,130.513,4,Matisyahu,Warrior,0.0
832,186.46159,0.316,0,-14.457,1,178.428,140.692,4,Tony Joe White,Old Man Willis (Single Version) (Bonus Track),0.0
833,182.46485,0.322,0,-14.535,1,173.186,110.214,3,Emiliana Torrini,Heartstopper,0.0
834,492.66893,0.201,10,-9.675,0,479.382,125.012,4,Mikael Stavöstrand & Franco Cinelli,Forever,0.0
835,185.25995,0.148,8,-3.334,1,182.526,189.549,4,The Haunted,Meat Wagon,0.0
836,180.24444,0.142,5,-14.51,1,176.019,132.111,3,Johnny Pearson,Energy Vibrations,0.0
837,239.90812,0.415,8,-7.534,0,223.887,106.011,4,The Robert Cray Band,Trouble And Pain,0.0
838,185.18159,0.299,0,-7.458,1,173.343,164.556,4,Naomi Shelton & the Gospel Queens,Lift My Burdens,0.0
839,189.09995,0.0,3,-16.192,1,185.661,92.205,7,Five Keys,The Glory Of Love,0.0
840,268.042,0.978,0,-9.668,0,263.639,145.811,4,Sunshaker,Running And Hiding,0.0
841,128.96608,2.357,1,-10.285,0,128.966,150.684,1,Leatherface,Right Reverend,0.0
842,161.56689,0.313,7,-10.528,0,156.787,110.219,4,Wynona Carr,Act Right,0.0
843,253.28281,0.0,3,-4.459,1,249.197,98.366,3,Ravel,Bella Bella,0.0
844,243.46077,0.0,1,-5.187,0,233.697,89.953,3,AGATHODAIMON,Light Reborn,0.0
845,222.71955,0.0,1,-12.325,1,219.162,163.129,4,Bounty Killer,Lodge,0.0
846,322.84689,5.114,5,-18.275,1,292.798,69.265,1,Lullaby For The Working Class,The Utilitarian Christmas Jingle,0.0
847,230.5824,0.0,11,-5.986,1,222.975,78.012,4,The Creators feat. Consequence,Watch Us Touch,0.0
848,253.72689,0.295,5,-17.577,1,232.484,87.959,3,Marco Parente,Colpo Di Specchio,0.0
849,180.21832,0.172,0,-17.268,1,174.66,96.152,5,Jesse James,Southern Casey Jones,0.0
850,322.48118,0.0,6,-6.118,1,317.446,126.001,4,Coco Electrik,Love Machine,0.0
851,45.89669,0.0,10,-17.04,0,45.897,45.693,4,Busta Rhymes,Outro (Amended Version),0.0
852,255.00689,2.096,6,-9.335,1,242.968,124.02,4,Keni Burke,You're The Best,0.0
853,296.59383,3.413,9,-11.666,1,287.968,100.399,4,The Badloves,Live,0.0
854,290.76853,0.0,10,-9.776,0,278.918,203.946,4,Daddy Freddy,Haul & Pull (Bobby Konders Remix),0.0
855,191.60771,0.166,7,-17.805,1,175.287,85.88,4,Audio Two,Giz Starts Buggin' (LP Version),0.0
856,168.61995,0.0,9,-9.797,1,163.979,105.323,4,Mac Wiseman (With Special Guests Lester Flatt & Chubby Wise),All I Have To Offer You Is Me,0.0
857,291.86567,0.676,9,-9.118,0,285.054,108.948,4,Loudness,DEADLY PLAYER,0.0
858,268.09424,0.397,5,-13.406,1,252.383,67.485,5,Hugh Hopper,Convicting The Squirrel (Album),0.0
859,185.28608,0.078,2,-10.149,1,178.161,179.468,4,Undertakin' Daddies,Invitation To the Blues,0.0
860,237.84444,0.194,1,-9.734,1,225.634,105.227,1,Shaka Shamba,Shape-Eisha,0.0
861,285.09995,0.218,7,-11.618,1,274.733,91.55,4,Louis Armstrong,Jeepers Creepers,0.0
862,260.93669,0.0,3,-5.177,1,245.87,125.05,3,Panzer AG,pure tension,0.0
863,214.46485,0.103,0,-6.514,1,207.168,79.492,3,Barbara Mason,Oh_ How It Hurts,0.0
864,214.22975,0.369,9,-10.144,1,198.809,72.978,7,Love Sculpture,Seagull (The West Coast Oil Tragedy Of '68) (1999 Digital Remaster),0.0
865,192.10404,0.096,2,-13.458,1,178.567,114.828,4,Steve Morse,The Clap,0.0
866,285.83138,2.67,4,-12.08,0,277.269,67.504,7,The Stranglers,In The Shadows,0.0
867,270.31465,0.312,11,-8.91,0,258.27,104.523,4,Les Hurlements D'leo,Chipoti chipota,0.0
868,202.50077,0.107,7,-15.613,1,188.006,127.38,4,Nick Lowe,Withered On The Vine,0.0
869,220.13342,0.0,10,-7.99,0,215.806,108.7,4,SO SO Modern,Vulture Kisses,0.0
870,224.31302,0.0,0,-3.018,1,214.57,125.258,4,LOFOFORA,Mémoire de singes,0.0
871,287.4771,0.09,1,-13.444,0,271.232,152.358,4,George Duke,Summer Breezin',0.0
872,215.09179,0.0,11,-8.286,1,212.434,124.18,4,Ana Gabriel,Paz En Este Amor (Paz Na Cama),0.0
873,263.52281,0.235,9,-5.605,1,245.905,132.491,4,220 Volt,Don't Come My Way,0.0
874,233.22077,0.0,5,-8.434,0,228.833,219.901,3,Opa Cupa,My Favorite Things,0.0
875,194.16771,0.165,2,-14.984,1,186.567,134.059,4,Zero Le Crêche,Future King,0.0
876,292.51873,12.759,9,-23.659,0,286.679,104.855,1,Clint Mansell,Memories (Someone We'll Never Know),0.0
877,402.52036,0.256,4,-10.116,1,382.804,184.049,4,Special EFX,Awakening,0.0
878,173.60934,4.429,10,-11.641,1,159.271,90.038,4,Kreidler,La Casa I,0.0
879,173.71383,0.311,4,-13.213,0,166.278,141.318,4,The Hippy Boys,Foot Work,0.0
880,242.70322,0.0,0,-11.236,0,232.832,153.519,3,1.000 Mexicans,In Faith With You,0.0
881,191.26812,0.996,10,-3.763,1,191.268,208.036,4,Gallows,Abandon Ship [BBC Radio 1 Live Version],0.0
882,201.66485,0.491,9,-19.702,1,193.939,109.721,1,Allo_ Darlin',Will You Please Spend New Year's Eve With Me?,0.0
883,175.38567,0.067,11,-6.397,0,171.839,96.916,4,La Descente Du Coude,L'Axe Du Mal Malaxé,0.0
884,172.7473,0.235,0,-13.002,1,161.199,100.92,4,Eric Clapton,After Midnight,95.0
885,233.11628,2.56,4,-11.936,1,219.638,150.189,3,Gordon,Vertrouw Maar Op Mij,0.0
886,235.75465,0.227,0,-14.536,1,229.64,167.929,4,Mikey Dread,Cover Dub (Dub / Instrumental Reggae Music),0.0
887,200.93342,4.331,4,-10.324,0,183.438,108.019,5,Storybox,Vernon,0.0
888,196.12689,0.485,1,-4.451,1,190.682,120.088,4,Hurricane Bells,Monsters (Soundtrack Album Version),0.0
889,223.05914,0.107,4,-4.139,1,203.656,164.999,3,Miley Cyrus,The Driveway,0.0
890,294.66077,0.0,5,-5.837,0,289.094,69.09,4,Ramesses,Ramesses II,0.0
891,221.20444,0.0,10,-10.046,0,210.924,165.694,1,Junior Delgado,Liberation,0.0
892,290.01098,2.061,1,-7.08,1,276.068,103.971,4,Mergel Kratzer,Xina,0.0
893,166.76526,0.349,2,-4.789,1,158.354,118.222,4,Jeff Beck,Tallyman (2005 Digital Remaster),0.0
894,277.49832,0.247,11,-13.168,0,264.795,150.568,1,A Flock Of Seagulls,Nightmares,0.0
895,182.36036,0.19,0,-5.835,1,169.761,104.98,4,Patrick Nuo,Be Careful Not To Be Too Careful - Album Version,0.0
896,286.37995,0.079,1,-5.682,1,282.244,86.958,4,Sukshinder Shinda,Oh Na Kuri Labdi,0.0
897,163.26485,0.334,1,-16.004,1,157.257,82.699,4,Mabel Mercer,Look At 'Im (LP Version),0.0
898,207.93424,1.553,6,-10.193,1,194.786,152.768,4,Burning Babylon,Rude Boots,0.0
899,400.27383,3.146,7,-7.866,0,384.621,136.981,4,Phalanx,Symphony in Gminor,0.0
900,195.99628,0.142,1,-5.727,1,190.433,87.886,4,Sergio Vargas,Las 40,0.0
901,245.57669,0.293,8,-6.234,1,243.084,93.065,4,Mesajah,Moc slowa,0.0
902,288.60036,0.148,2,-10.234,1,282.337,147.946,4,SOJA,Here I Am,0.0
903,251.50649,0.229,6,-6.709,1,246.033,94.799,3,Alpha,NO CHANGES IN MY LIFE,0.0
904,247.61424,2.798,2,-7.744,1,233.616,120.583,4,Bruce Springsteen,Better Days,0.0
905,146.99057,0.0,8,-13.831,1,143.047,120.749,3,DJ Rashad,Betta my Space,0.0
906,291.00363,0.142,1,-8.545,1,278.535,179.044,4,Classix Nouveaux,No Other Way,0.0
907,444.1073,5.19,2,-21.646,1,435.624,104.734,4,Endellion String Quartet,String Quartet No.3 in D major Op.18 No.3 : I Allegro,0.0
908,178.99057,0.0,0,-2.918,1,175.34,107.007,1,Merche,Vete De Aquí,0.0
909,135.75791,0.0,2,-9.115,0,130.728,94.018,4,Johnnie Ray,Such A Night,0.0
910,208.50893,2.003,1,-11.086,0,198.821,183.641,7,Alison Krauss,Forget About It,0.0
911,142.00118,0.284,10,-13.209,1,135.187,93.667,4,José Alfredo Jimenez Con Acompañamiento Del Mariachi Vargas De Tecalitlan,El Cuento,0.0
912,160.1824,0.0,0,-7.276,1,157.733,102.545,4,Lena & Die Jamba Band,Ja Die Giraffen,0.0
913,262.922,0.061,2,-4.029,1,258.763,145.035,4,Hope Of The States,Bonfires,0.0
914,283.24526,0.558,6,-9.099,1,279.876,111.884,4,Carnival in Coal,Baker Street,0.0
915,242.78159,0.084,10,-4.204,1,229.053,115.901,4,Splender,The Loneliest Person I Know,0.0
916,243.56526,0.09,10,-6.099,1,229.75,90.969,4,Marion Raven,At The End Of The Day (Explicit),0.0
917,228.30975,0.45,8,-4.969,1,225.855,118.0,4,Ron Kenoly,Fill the Earth,0.0
918,223.13751,0.084,7,-3.137,1,217.141,114.021,4,Deborah Harry,You're Too Hot (Explicit),0.0
919,234.70975,0.078,0,-3.392,1,214.808,140.036,4,Kotipelto,Knowledge And Wisdom,0.0
920,1176.18893,0.0,8,-10.323,1,1172.614,0.0,0,Splithabit,Picture Frames,0.0
921,251.92444,0.264,2,-4.507,1,246.828,135.986,4,Crash,Turn To Dust (Remix),0.0
922,241.6322,0.322,1,-3.854,1,235.102,110.458,4,Neviss,Iceland,0.0
923,218.98404,0.188,11,-4.508,1,215.65,158.656,4,Your Enemies Friends,Columnist,0.0
924,260.85832,0.061,1,-9.927,1,247.188,67.982,1,Five Deez,lattitude instrumental,0.0
925,288.73098,5.195,5,-5.128,0,279.644,190.141,4,Marc Broussard,Keep Coming Back [Live In Nashville],0.0
926,168.6722,1.518,10,-6.425,1,163.933,108.746,4,Big Star,Mod Lang [Alternate Mix],0.0
927,191.89506,0.0,6,-10.009,0,185.249,128.146,3,Pumpkin Buzzard,Gumby Killed the Dinosaur,0.0
928,259.7873,0.149,8,-12.28,1,255.698,143.661,1,Epidemic,Three Witches,0.0
929,606.1971,0.0,8,-9.439,1,585.706,97.302,4,Disembowelment,Cerulean Transience Of All My Imagined Shores,0.0
930,285.1522,0.0,4,-6.565,0,272.713,106.013,3,The Holiday Plan,Around My Wrists,0.0
931,169.87383,0.0,9,-19.451,1,153.217,146.035,3,Uzeb,Son Song,0.0
932,260.25751,0.206,6,-4.887,0,240.686,106.681,5,Viola,Nostalgia Amnesia,0.0
933,241.34485,0.34,5,-6.199,1,234.342,145.964,4,Agressiva 69,Some Bizzare,0.0
934,486.29506,0.0,10,-13.543,0,482.929,122.506,4,Technicolor with Flowchart,Casio Jawn,0.0
935,746.13506,0.0,0,-9.515,1,741.344,155.013,4,Boredoms,Super Going,0.0
936,290.79465,0.0,8,-8.026,1,288.165,202.172,7,Cold Sweat,Express Yourself,0.0
937,327.57506,0.339,7,-7.739,1,313.899,121.596,4,Doug Hoekstra,Matter of Fact,0.0
938,244.1922,0.274,5,-6.159,1,226.934,119.436,4,Lila Mccann,Can You Hear Me (LP Version),0.0
939,290.55955,2.177,5,-7.551,1,276.555,151.879,4,Nelson Rangell,Oh Christmas Tree,0.0
940,387.91791,0.0,7,-9.705,1,375.983,126.983,4,Marc Depulse,Bleib Anders,0.0
941,249.80853,0.508,7,-8.716,1,234.736,148.102,4,Easy Star All-Stars Featuring MC Trouble,Red Stripe & Heineken,0.0
942,254.24934,0.0,10,-9.6,0,251.786,135.539,5,Asher D,This Is Real,0.0
943,285.43955,0.0,1,-7.421,1,267.459,135.001,4,Asphalt Jungle,Medusa,0.0
944,184.842,0.0,7,-3.489,1,180.512,127.952,3,Novaspace,Love changes everything,0.0
945,140.93016,0.199,1,-10.529,1,136.562,102.954,4,Charlie Gracie,My Baby Loves Me,0.0
946,315.24526,0.333,2,-5.03,0,304.303,120.443,4,Supreme Majesty,Until The End Of Time,0.0
947,164.04853,11.163,9,-4.624,1,157.211,167.289,4,Video Nasties,HNB,0.0
948,126.04036,0.862,9,-11.855,1,118.056,83.45,3,Peret,¡Lo Mato!,0.0
949,238.00118,0.0,0,-6.478,1,232.583,110.027,4,Otros Aires,Allerdings Otros Aires,0.0
950,210.65098,0.0,1,-18.952,1,195.802,65.137,1,Afterlife featuring Matti Dinah,The Commandments (Acappella),0.0
951,258.01098,0.0,10,-8.105,0,246.579,90.998,4,702,Steelo,89.0
952,172.32934,0.392,11,-20.921,1,167.683,95.108,4,Blind Blake,Keep It Home,0.0
953,252.57556,0.328,7,-5.154,0,241.766,100.962,4,Kaizers Orchestra,Enden av november,0.0
954,261.09342,0.328,8,-13.026,1,233.244,177.86,4,Charlie Peacock,One Thing (The Secret Of Time Album Version),0.0
955,249.65179,0.212,1,-9.792,1,244.14,181.814,4,2 Brothers On The 4th Floor,One Day (Soul Relation Mix),0.0
956,217.86077,0.171,4,-15.185,1,208.399,109.888,5,Mikromusic,Kolysanka Karolinki,0.0
957,78.81098,0.0,11,-16.491,1,78.811,124.611,4,Doug Stanhope,New Holes,0.0
958,215.03955,2.537,1,-17.258,1,204.765,74.328,7,The Smashing Pumpkins,Crush,0.0
959,165.66812,0.31,1,-13.075,0,158.267,109.713,4,Lord Creator,Someday,0.0
960,294.16444,0.374,4,-22.161,0,287.422,91.615,3,Deaf Shepherd,Logan Braes,0.0
961,188.47302,0.0,10,-6.792,1,188.473,90.179,1,American Hi-Fi,The Break Up Song (Live-Milwaukee),0.0
962,248.05832,0.502,2,-3.735,1,248.058,154.406,4,Queen Ifrica,Locks a Grow,0.0
963,223.18975,0.351,10,-5.996,0,213.67,95.676,7,Renegade Hit Makers,Tell It To My Heart,0.0
964,326.03383,0.213,5,-17.112,1,313.969,46.46,4,Carla Cook,September Song,0.0
965,161.04444,0.305,11,-13.039,1,153.014,108.014,3,Scout Niblett,Valvoline,0.0
966,228.38812,0.247,7,-4.27,1,223.869,79.994,5,Jump5,I've Got The Music In Me (Dreaming In Color Album Version),0.0
967,207.5424,0.096,11,-8.197,0,199.546,96.156,4,La Barranca,La fuga de Ruben,0.0
968,178.96444,2.664,4,-11.16,1,173.668,138.058,3,Dinamita Pa Los Pollos,Toro Mecanico,0.0
969,212.24444,0.287,8,-5.538,0,196.836,109.988,4,Shazza,CZEGO TY ¯¥DASZ,0.0
970,95.11138,0.0,2,-9.685,1,92.479,137.724,4,THE CHIFFONS,Mystic Voice,0.0
971,347.27138,0.113,11,-6.691,1,339.853,122.088,4,Johan Skugge,Canadanada,0.0
972,322.7424,0.075,0,-5.804,1,312.93,126.057,4,Lost Valentinos,Midnights,0.0
973,265.58649,0.0,5,-6.84,0,260.539,155.541,4,Bill Nelson's Red Noise,A Better Home In The Phantom Zone (1999 Digital Remaster),0.0
974,182.22975,0.311,8,-16.187,1,176.367,130.463,1,Buell Kazee,The Orphan Girl,0.0
975,244.53179,1.135,8,-5.724,1,232.89,125.872,7,Su-Paka-Pooh,Theme De Yo-Yo (Radio Edit),0.0
976,292.17914,0.0,0,-17.844,1,280.509,94.79,4,Lou Reed,Walk On The Wild Side,99.0
977,80.5873,0.131,4,-14.847,0,74.542,157.326,5,The Original London Cast,It's Love (from Wonderful Town),0.0
978,197.58975,0.13,1,-5.634,1,192.447,190.236,3,Audrey Gagnon,Parle-moi encore de toi,0.0
979,202.762,0.363,8,-16.092,0,196.778,75.896,5,Tone Damli Aaberge,The Moon Is A Harsh Mistress,0.0
980,287.52934,0.362,8,-7.046,1,282.442,118.627,4,Delegation,"Sho"" Nuff Sold On You",0.0
981,262.68689,0.0,8,-6.602,1,258.612,77.85,5,Dim Mak,To The Negative Power,0.0
982,281.28608,0.258,11,-13.03,0,266.385,122.09,4,Celebrate The Nun,You make me wonder (Beats 4 U Mix),0.0
983,386.42893,0.0,2,-8.376,1,371.392,120.406,4,Suns Of Arqa,govinda`s house (Chris Nagle(Original '87 Mix)),0.0
984,227.18649,0.345,10,-13.804,1,213.687,92.984,3,Rebecca St. James,Jesu_ Joy Of Man's Desiring  (Christmas Album Version),0.0
985,197.01506,0.0,0,-6.688,1,193.393,148.27,4,Patrick Wolf,Get Lost,0.0
986,302.52363,2.154,4,-10.167,0,294.597,165.857,4,Chris Botti (featuring Shawn Colvin),All Would Envy,0.0
987,202.10893,0.38,11,-17.295,0,190.241,87.061,4,David Palmer,Aranjuez,0.0
988,244.53179,0.0,6,-10.609,0,231.578,58.926,1,Copywrite,Tower Of Babble (Featuring Smut Peddlers),0.0
989,220.36853,0.0,10,-11.238,1,216.77,90.359,4,The Samples,Across The Sea,0.0
990,495.46404,0.0,2,-7.358,1,482.946,152.535,4,Halo,A Soft Place,0.0
991,66.58567,0.321,6,-22.19,1,66.586,167.948,4,Terry Callier,Vocal Intro (Imagine a Nation),0.0
992,289.2273,0.34,1,-7.974,1,284.381,118.035,4,Haddaway,You're Taking My Heart (Gordon's Golden Extended Dance),0.0
993,235.88526,0.0,7,-17.509,0,232.856,84.67,3,Pablo Francisco,Country Music / Mexican Cowboy / Tough Cowboy,0.0
994,253.67465,3.506,1,-7.171,1,235.346,125.014,4,Marusha,Sexy Funky Body,0.0
995,314.17424,0.588,6,-14.216,0,292.943,85.961,4,Lee Ritenour,Blue Days (Dias Azuis),0.0
996,366.70649,0.0,1,-7.078,0,363.503,140.021,1,Master Blaster,Walking In Memphis,0.0
997,578.89914,0.0,11,-7.37,1,569.876,130.006,4,BT feat. Erire,Suddenly,0.0
998,239.56853,0.0,9,-8.16,1,234.255,108.436,3,Devotchka,Along the Way,0.0
999,325.53751,0.333,9,-9.367,1,315.971,120.299,4,Darrell Scott,Shattered Cross,0.0
1000,403.56526,2.386,11,-8.203,0,386.363,134.062,4,Menno De Jong & Leon Bolier,Last Night Tonight,0.0
1001,110.52363,0.096,4,-16.179,1,101.994,101.793,4,Adam Sandler,Forgetful Lucy (Album Version),0.0
1002,202.63138,0.345,2,-7.464,1,197.155,121.883,4,Kidz Bop Kids,Girl Next Door,0.0
1003,292.38812,0.0,0,-13.219,1,289.141,80.041,4,Worm,Raped (Americon),0.0
1004,104.59383,0.0,11,-5.792,1,104.594,124.075,5,Skarhead,Hardcore (Album Version),0.0
1005,480.65261,0.0,0,-9.884,1,480.653,128.025,3,Tristan Garner,Freedom (feat. Craig Smart),0.0
1006,265.9522,2.368,9,-11.335,1,260.656,114.554,4,Nico Fidenco,Che Caldo Che Fa,0.0
1007,258.35057,0.0,2,-10.408,1,247.031,101.554,3,Don Moen,We Lift Up A Shout,0.0
1008,250.20036,5.085,7,-5.25,0,245.133,180.125,4,Royal Treatment Plant,Hope Is Not Enough,0.0
1009,1334.20363,0.073,1,-23.255,1,1331.484,119.477,7,London Symphony Orchestra and Harold Farberman,"Symphony No. 1 in D Major_ ""Titan"": IV. Stürmisch bewegt",0.0
1010,230.16444,0.165,7,-9.665,1,220.822,145.575,4,Tocotronic,Ja,0.0
1011,33.14893,0.0,4,-10.527,1,33.149,115.451,4,The Run,Stumblin' In,0.0
1012,345.28608,5.213,6,-7.781,1,334.344,156.489,1,Lauryn Hill,The Passion,0.0
1013,207.28118,0.368,11,-4.348,0,200.771,145.812,4,Lynch Mob,Tooth & Nail,0.0
1014,191.13751,0.0,2,-2.968,1,184.976,172.607,4,Bedlight For Blue Eyes,Ephemeral Addictions (2006),0.0
1015,253.88363,0.0,0,-13.792,1,244.129,149.262,4,Rocazino,Hallo_ Hallo,0.0
1016,206.75873,1.054,6,-8.423,0,195.733,129.031,4,Iain Archer,Pressure Drop,0.0
1017,134.89587,0.52,9,-6.731,1,125.91,102.354,4,Joe Brown / The Bruvvers,Popcorn,0.0
1018,207.12444,3.5,9,-9.434,0,200.998,101.967,4,El Niño Gusano,Capitán Mosca (Hong Kong Phooey Mix),0.0
1019,179.35628,0.51,7,-9.988,0,168.374,123.846,4,Axe Riverboy,Guard,0.0
1020,370.41587,0.0,11,-7.428,0,349.304,110.005,4,Claire Voyant,Flicker,0.0
1021,397.53098,0.177,4,-13.189,0,387.953,122.803,1,Jerry Garcia / Merl Saunders / John Kahn / Bill Vitt,One Kind Favor,0.0
1022,502.07302,0.0,6,-13.871,0,502.073,132.246,3,Cheer-Accident,Filet Of Nod,0.0
1023,212.40118,0.0,4,-4.239,1,208.045,99.183,5,Funeral For A Friend,Kiss And Make Up [All Bets Are Off] [Live],0.0
1024,232.80281,0.0,10,-5.122,1,226.331,92.979,4,Hanson,PENNY AND ME,0.0
1025,246.33424,0.0,11,-14.793,0,243.125,95.753,4,Herbie Mann,Between The Devil And The Deep Blue Sea,0.0
1026,169.19465,0.0,3,-11.86,1,169.195,130.801,1,Tito Puente,Al ritmo del cha cha cha,0.0
1027,276.74077,0.0,5,-11.763,1,263.332,101.007,4,Scott Matthews,A Reason To Go,0.0
1028,205.21751,0.0,11,-7.999,1,197.619,88.894,4,Sadat X_ Diamond D.,Flip Styles,0.0
1029,331.85914,0.229,4,-9.094,0,320.749,181.722,4,Eldkvarn,Bröllop i Bolivia (2005 Digital Remaster),0.0
1030,477.93587,4.627,2,-22.343,1,470.999,90.528,4,Alexandre Da Costa,Violin Concerto No.1 in G minor_ Op.26 - III. Allegro energico,0.0
1031,193.56689,1.065,0,-17.287,0,186.178,188.222,4,Lillebjørn Nilsen,Nattestemning Fra En By,0.0
1032,303.49016,0.103,11,-3.938,0,287.492,120.987,4,DevilDriver,Sin & Sacrifice (Album Version),0.0
1033,132.70159,0.0,2,-4.384,1,130.09,94.948,1,Useless I.D.,Pink Stars And Magazines,0.0
1034,406.36036,2.798,10,-31.079,1,395.093,115.603,5,Ian Novak,Reflection In The Water,0.0
1035,230.24281,0.45,2,-5.785,1,224.27,144.014,4,Remote Control Egypt,The Love You Give,0.0
1036,265.69098,0.0,2,-6.352,1,245.783,96.017,4,Mistah F.A.B ft. Kato and Yukmouth,Let Me Do My Thang,0.0
1037,291.99628,0.094,5,-6.407,1,281.118,100.069,4,Keb' Mo',Rita,0.0
1038,162.29832,0.0,11,-6.115,0,155.812,162.707,4,Magic Arm,Move Out,0.0
1039,365.11302,0.0,7,-6.209,1,353.39,130.003,4,Mischa Daniels,Take Me Higher,0.0
1040,314.85342,0.0,11,-6.932,0,314.853,127.982,4,Disco Freaks,Take Me To The Sun,0.0
1041,317.70077,0.514,1,-12.28,1,305.511,133.371,4,Deep Forest;Angela McClusky,Will you be ready,0.0
1042,327.36608,0.717,9,-11.609,0,316.68,197.848,4,Bob James,I Feel A Song (In My Heart),0.0
1043,198.63465,0.0,1,-3.252,0,198.635,105.746,3,Immolation,The Purge,0.0
1044,170.16118,0.0,7,-6.824,1,162.702,179.111,1,Tin Armor,New Crevices,0.0
1045,148.13995,0.305,5,-11.081,1,133.526,91.867,4,Al Green,What Am I Gonna Do With Myself?,0.0
1046,232.64608,0.096,4,-9.59,0,215.702,94.013,4,Les Innocents,Fous À Lier,0.0
1047,234.13506,6.432,3,-11.999,0,206.774,90.04,4,Prefuse 73,7th Message,0.0
1048,322.0371,0.0,7,-8.988,1,313.382,243.87,3,Romanowski,Dance Dance Dance (Tom Thump & Uplift Remix),0.0
1049,236.45995,0.311,4,-7.12,0,228.386,135.475,4,Kostas Martakis,Adinamia Mou,0.0
1050,156.60363,2.798,7,-9.923,1,156.604,49.401,4,Ice T,Shut Up_ Be Happy (Album Version),0.0
1051,248.842,0.169,2,-4.497,1,224.566,169.748,4,Furthest From the Star,So Many Goodbyes,0.0
1052,329.45587,40.252,2,-13.184,0,309.4,133.333,4,Martha And The Muffins,Sinking Land (2002 Digital Remaster),0.0
1053,272.69179,2.618,7,-11.769,1,270.263,123.882,4,Pawtuckets,Lonely Dreams,0.0
1054,258.97751,3.5,10,-10.958,1,253.748,73.359,3,Righteous Brothers,Drown In My Own Tears,0.0
1055,197.92934,0.0,8,-5.599,1,192.453,202.239,3,Capitol Eye,Let's Go,0.0
1056,277.10649,0.21,9,-17.948,1,268.469,236.355,4,Timesbold,Sewn In Seams,0.0
1057,281.0771,0.0,3,-9.72,1,264.754,94.056,4,Indochine,Bye Bye Valentine,0.0
1058,134.00771,0.083,7,-7.544,1,122.224,94.812,4,The 20 Belows,Summer With You,0.0
1059,188.52526,0.0,9,-7.824,1,178.811,134.343,5,Slim Cessna's Auto Club,Thorny Crown,0.0
1060,51.06893,0.0,4,-4.304,0,51.069,106.053,4,The Great Redneck Hope,Call Me Old-fashoined_ But I Think Trains Are Kick-ass.,0.0
1061,202.1873,0.345,7,-7.747,0,194.043,110.989,4,Broadcast,Before We Begin,0.0
1062,286.01424,0.096,11,-11.675,0,276.683,159.37,3,Najwa Karam,Nokta Alsatter,0.0
1063,252.00281,0.0,7,-6.637,0,252.003,121.742,4,The-Dream,Love vs. Money: Part 2,0.0
1064,318.64118,0.337,3,-5.75,1,310.062,74.349,3,Transilvanian Beat Club,Exzess Deluxe,0.0
1065,125.962,4.209,11,-12.156,0,112.599,160.063,4,Dead Prez,Don't Forget Where U Goin',0.0
1066,383.97342,0.076,11,-5.876,0,372.32,125.965,4,Ricki-Lee,U Wanna Little Of This,0.0
1067,787.9571,6.159,3,-19.779,1,779.964,92.982,4,Dave Holland_ Chris Potter_ Robin Eubanks_ Steve Nelson_ Billy Kilson,What Goes Around,0.0
1068,274.54649,0.358,5,-14.342,1,264.104,131.541,4,André van Duin,Een Echte Vriend (Ich War Noch Niemals In New York),0.0
1069,255.32036,0.0,11,-6.848,1,251.368,140.136,3,Stone Temple Pilots,A Song For Sleeping (LP Version),0.0
1070,144.48281,0.397,7,-7.095,1,136.864,157.214,1,Linda Hopkins,I'm Going To Cry Right Out Of My Mind,0.0
1071,189.80526,0.636,1,-7.18,0,179.27,113.27,4,La Lupita,Hay Que Pegarle A La Mujer,0.0
1072,178.52036,0.357,5,-7.657,1,172.495,106.578,1,Yvette Horner,Espana (Valse Espagnole),0.0
1073,273.162,0.74,8,-12.868,0,256.342,99.693,4,Eric B. & Rakim,Set 'Em Straight,0.0
1074,86.46485,0.28,9,-20.627,1,86.465,127.249,4,Zbigniew Preisner,Fashion Show_ Pt. II,0.0
1075,250.69669,0.0,1,-6.682,0,246.172,186.578,4,Lushlife,Another Word For Paradise feat. Camp Lo,0.0
1076,74.47465,0.0,9,-3.75,1,72.388,199.946,1,Psyched To Die,Staged Reality,0.0
1077,243.80036,0.363,0,-4.844,1,237.401,142.065,4,Mal,Se te ne vai,0.0
