,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,release,song_hotttnesss,title,year
257001,0.0,236.64281,0.0,0.0,4,-6.773,1,228.577,171.999,4,0.644238764665,0.430493598893,,,,DJ Bobo,Pirates of Dance,0.310791536012,Garunga,2005
257403,0.0,232.72444,0.403,0.0,0,-7.283,1,225.129,85.1,4,0.644238764665,0.438534146574,,,,DJ Bobo,Just For You,,Love Is The Price,1995
257692,0.0,400.5873,7.889,0.0,11,-8.765,0,396.08,188.344,4,0.864160112294,0.712547502552,,"Los Angeles, CA",,Metallica,...And Justice For All,,Blackened,1988
258607,0.0,233.87383,4.766,0.0,3,-5.673,1,226.441,75.467,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Come Fly With Me,0.562282077227,Moondance (Live Version),2004
258773,0.0,185.23383,0.0,0.0,9,-13.343,1,180.576,166.476,3,0.842332789509,0.747251065679,,"Kingsland, AR",,Johnny Cash,America,,The Big Battle,1963
258803,0.0,307.40853,0.404,0.0,9,-4.183,1,298.998,128.679,4,0.875047712827,0.733839466218,51.50632,"London, England",-0.12714,The Rolling Stones,It's Only Rock 'N' Roll,,It's Only Rock'n'Roll (But I Like It),0
258931,0.0,275.3824,0.241,0.0,0,-14.448,0,265.288,77.94,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,What A Night! A Christmas Album,0.270775998946,Song For The Hopeful (feat. Kim Burrell),2008
259043,0.0,345.52118,0.0,0.0,5,-4.773,0,345.521,197.704,3,0.852136186667,0.726174386911,,"Los Angeles, CA",,Metallica,St. Anger,0.746923092829,My World,2003
259165,0.0,320.83546,0.276,0.0,7,-3.398,0,306.085,161.936,4,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,The Eminem Show,0.867618276425,Hailie's Song,2002
259411,0.0,313.0771,0.119,0.0,11,-4.586,0,302.521,130.11,4,0.86652031981,0.766545450757,,,,Michael Jackson,Off The Wall / Thriller (Coffret 2 CD),0.657153631476,Workin' Day And Night,1979
259526,0.0,490.55302,0.0,0.0,7,-4.17,1,482.94,135.043,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Resistance,0.600946482782,Resistance [Tiësto Remix],0
260265,0.0,253.98812,0.397,0.0,0,-5.615,1,242.91,144.004,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,Best Rock Anthems.....Ever!,,Rock Star,2008
260321,0.0,192.522,0.154,0.0,8,-9.233,1,181.568,107.347,5,0.855245195586,0.899991594263,,,,Michael Jackson,Hello World - The Motown Solo Collection,,Dapper Dan,2007
260491,0.0,212.4273,2.252,0.0,5,-7.169,0,200.893,103.805,4,0.86652031981,0.899991594263,,,,Michael Jackson,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,,2 Bad,1995
260590,0.0,297.35138,0.392,0.0,1,-6.45,0,283.185,126.484,4,0.8650215115,0.916053228284,,,,Coldplay,A Rush Of Blood To The Head,0.756320323342,God Put A Smile Upon Your Face,2002
260969,0.0,165.92934,0.275,0.0,0,-19.532,1,157.954,120.763,4,0.817256292502,0.735208877747,,"Kingsland, AR",,Johnny Cash,Legend Of Johnny Cash Vol. 2,0.688026504957,The Beast In Me,1994
260977,0.0,410.72281,0.0,0.0,7,-7.424,1,399.128,220.534,4,0.893385436907,0.872685963521,,,,Coldplay,Viva La Vida Or Death And All His Friends,,Lovers In Japan,2008
261223,0.0,470.04689,0.323,0.0,4,-6.029,1,465.421,105.194,1,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,Garage Inc.,0.766473261474,Am I Evil?,1984
261305,0.0,252.31628,0.0,0.0,7,-3.35,1,243.084,196.369,7,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Reanimation,0.737544434561,Wth>You (Album Version),2002
261333,0.0,210.36363,0.212,0.0,0,-9.383,1,204.51,83.766,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Magic Potion,0.890813447518,Black Door,2006
261964,0.0,268.48608,0.0,0.0,2,-2.817,1,268.486,149.704,4,0.814829656133,0.735765692951,51.50632,"London, England",-0.12714,The Rolling Stones,Live Licks,,When The Whip Comes Down,1978
262787,0.0,230.79138,0.091,0.0,5,-4.018,1,209.02,115.04,4,0.827357260054,0.749062406112,,"Madrid, Spain",,Enrique Iglesias,7,0.574269261593,The Way You Touch Me,2003
263059,0.0,228.77995,0.235,0.0,9,-6.803,1,218.761,217.27,4,0.8650215115,0.916053228284,,,,Coldplay,A Rush Of Blood To The Head,0.933407244864,In My Place,2001
263378,0.0,237.19138,2.328,0.0,0,-14.438,0,229.959,108.208,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,3 CD Slipcase,0.568588922374,She Belongs To Me,1991
263474,0.0,227.16036,2.775,0.0,1,-7.438,0,222.354,164.874,4,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,Relapse: Refill,0.726308730061,Careful What You Wish For,2009
263511,0.0,321.56689,8.022,0.0,1,-5.241,1,312.32,156.405,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,Reload,0.755321153767,Better Than You,1997
263547,0.0,301.73995,0.084,0.0,9,-8.34,1,296.397,153.727,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Absolution,0.806408784048,Butterflies and Hurricanes,0
263579,0.0,207.46404,0.16,0.0,11,-5.52,0,195.17,162.864,1,0.847451713218,0.814334502977,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The Long Road,0.832912295957,Someday,2003
263609,0.0,189.80526,0.0,0.0,6,-4.109,0,184.796,112.59,1,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Hybrid Theory,,By Myself (Album Version),2000
264239,0.0,284.39465,0.0,0.0,1,-9.665,1,276.886,116.874,4,0.8650215115,0.916053228284,,,,Coldplay,X & Y,0.746731462482,A Message,2005
264337,0.0,173.50485,0.241,0.0,5,-23.029,1,170.214,69.343,5,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,Guitar Blues,,Alone In The City,0
264349,0.0,252.26404,0.092,0.0,11,-11.598,1,242.887,89.81,3,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Mariah Carey/Emotions/Music Box,,So Blessed,1991
264433,0.0,479.39873,0.241,0.0,7,-8.088,1,468.701,122.848,4,0.844462405867,0.997066533839,,"Paris, France",,Daft Punk,One More Time,,One More Time  (12 Mix),2000
264450,0.0,129.51465,0.247,0.0,2,-7.467,1,123.919,96.948,3,0.826290027169,0.542922559397,,"Barnwell, SC",,James Brown,Please_ Please_ Please,,Fine Old Foxy Self,0
264544,0.0,206.28853,0.142,0.0,11,-6.405,0,196.627,96.775,1,0.788728730332,0.750949243286,41.08419,"Akron, OH",-81.51406,The Black Keys,Attack & Release,,Oceans and Streams,2008
264794,0.0,133.11955,0.507,0.0,0,-16.019,1,122.543,122.389,4,0.842332789509,0.747251065679,,"Kingsland, AR",,Johnny Cash,Mi Collection - Volume 3,,Hey Porter! (Digitally Remastered),0
265274,0.0,421.53751,5.306,0.0,3,-4.016,1,415.945,136.193,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,S & M,0.586969017069,Wherever I May Roam,1991
265538,0.0,249.52118,0.0,0.0,9,-5.789,0,237.558,150.111,4,0.842673051097,0.865953237405,,"Atlanta, GA",,T.I.,Paper Trail,,Whatever You Like (Amended Album Version),2008
265635,0.0,316.44689,0.0,0.0,9,-6.275,0,291.637,122.654,5,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,The Slim Shady LP,0.687427109978,'97 Bonnie & Clyde,1999
265980,0.0,293.77261,0.0,0.0,9,-6.231,0,279.522,97.991,4,0.875047712827,0.733839466218,51.50632,"London, England",-0.12714,The Rolling Stones,A Bigger Bang,,Rain Fall Down,2005
266396,0.0,357.58975,0.0,0.0,7,-12.159,1,347.109,127.759,4,0.823688062527,0.807587096405,,"Freehold, NJ",,Bruce Springsteen,Bruce Springsteen In Concert - Mtv Unplugged,,My Beautiful Reward,1992
266430,0.0,223.242,0.171,0.0,11,-6.33,1,213.728,111.414,4,0.814829656133,0.741242272469,51.50632,"London, England",-0.12714,The Rolling Stones,Made In The Shade,,Tumbling Dice (2005 Digital Remaster),1975
266484,0.0,252.83873,0.0,0.0,10,-9.352,0,246.869,100.002,4,0.644238764665,0.430493598893,,,,DJ Bobo,DJ Bobo Instrumentals Part 8,0.229643826175,There Is A Party 2002 Instrumental,0
266994,0.0,100.91057,0.461,0.0,1,-15.792,0,97.036,212.037,4,0.842332789509,0.747251065679,,"Kingsland, AR",,Johnny Cash,I Walk The Line - 22 Great Hits,,If the Good Lord's Willing,1957
267023,0.0,198.08608,0.0,0.0,9,-3.243,1,188.041,115.924,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,International Superhits!,,Redundant (Album Version),2001
267256,0.0,191.42485,4.679,0.0,6,-20.314,0,186.538,120.23,1,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,The Sopranos - Music from The HBO Original Series,0.748240224342,State Trooper,1982
267726,0.0,184.16281,0.361,0.0,0,-12.439,1,175.862,184.561,1,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,And I Do Just What I Want,,Just Plain Funk,0
267833,0.0,313.46893,0.159,0.0,0,-6.374,1,313.469,176.83,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,STAR TURTLE,0.360370582712,Boozehound,1996
268063,0.0,108.43383,0.148,0.0,2,-5.442,0,104.362,131.849,4,0.842673051097,0.947858226052,,"Atlanta, GA",,T.I.,T.I. VS T.I.P.,,Act II: T.I. (Instrumental),0
268098,0.0,183.64036,6.2,0.0,1,-3.578,1,177.435,233.384,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,Garage Inc.,0.860884199293,Killing Time,1987
268278,0.0,368.09098,4.452,0.0,3,-9.811,1,350.668,107.304,4,0.8650215115,0.916053228284,,,,Coldplay,Fix You,0.678075987178,Fix You (Live),2005
268300,0.0,191.00689,0.194,0.0,10,-8.764,0,177.9,107.972,4,0.8650215115,0.916053228284,,,,Coldplay,Talk,0.691067115823,Sleeping Sun,2005
268362,0.0,250.25261,0.0,0.0,8,-6.169,1,245.725,112.371,3,0.831197177107,0.776167742324,,,,Weezer,The Lion And The Witch,,Holiday,1994
268867,0.0,234.00444,0.194,0.0,1,-6.079,1,229.436,100.699,4,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,#1's,,Dreamlover,1993
268900,0.0,155.03628,0.389,0.0,4,-16.206,1,150.326,128.273,3,0.759911216828,0.673207274956,,"Albany, GA",,Ray Charles,The Best Of The Early Years,,What Would I Do Without You,0
269115,0.0,195.42159,2.757,0.0,7,-4.984,1,190.578,155.18,4,0.875047712827,0.733839466218,51.50632,"London, England",-0.12714,The Rolling Stones,Voodoo Lounge,,Sparks Will Fly,1994
269420,0.0,222.58893,0.16,0.0,0,-4.343,1,218.941,172.506,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,Curb,,Window Shopper (Album Version),1996
269824,0.0,146.93832,0.163,0.0,9,-6.193,1,140.812,120.68,1,0.70747876636,0.699277460562,,,,Adam Sandler,They're All Gonna Laugh At You!,0.606045501242,Food Innuendo Guy (Album Version),0
270037,0.0,155.01016,5.114,0.0,0,-11.064,1,149.496,156.236,1,0.817256939293,0.746403980181,,"Kingsland, AR",,Johnny Cash,16 Biggest Hits Volume Ii,0.789292660149,A Thing Called Love,1972
270068,0.0,324.30975,0.0,0.0,1,-9.326,0,313.133,79.471,4,0.84297210826,0.793412622763,,,,Jason Mraz,Selections For Friends,0.683493572472,Please Don't Tell Her (Live From Montalvo),2007
270204,0.0,229.58975,0.0,0.0,7,-7.414,1,218.506,104.614,4,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Time Well Wasted,0.597066469496,Flowers,2005
270338,0.0,436.21832,0.113,0.0,0,-6.821,0,431.56,128.994,4,0.827357260054,0.752927890401,,"Madrid, Spain",,Enrique Iglesias,Do You Know? (The Ping Pong Song),,Do You Know? (The Ping Pong Song),2007
270434,0.0,161.802,0.341,0.0,0,-11.234,0,157.797,114.733,4,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,Definitive Soul: Ray Charles,,It Should've Been Me (Remastered Version),0
270697,0.0,409.80853,8.214,0.0,3,-7.944,0,403.284,144.346,3,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,S & M,,Nothing Else Matters,1991
270827,0.0,196.91057,0.177,0.0,9,-4.387,1,188.697,115.367,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Rubber Factory,0.766289919298,All Hands Against His Own,2004
270875,0.0,224.62649,0.0,0.0,7,-6.375,0,217.06,105.011,4,0.644238764665,0.430493598893,,,,DJ Bobo,DJ Bobo Instrumentals Part 8,0.0,Tell Me Why Instrumental,0
270978,0.0,185.59955,0.192,0.0,9,-7.868,1,172.071,143.725,3,0.866519754051,0.766545450757,,,,Michael Jackson,Hello World - The Motown Solo Collection,,If N' I Was God,1995
271244,0.0,217.99138,0.142,0.0,11,-5.066,1,206.338,88.062,4,0.860508702678,0.778894735062,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,Silver Side Up,,Where Do I Hide (Album Version),2001
271657,0.0,160.83546,0.082,0.0,1,-11.259,1,144.306,104.271,1,0.759912526334,0.673207274956,,"Albany, GA",,Ray Charles,Through The Eyes Of Love,,Never Ending Song Of Love,0
271809,0.0,205.73995,0.2,0.0,9,-11.249,1,198.211,56.905,4,0.759907914118,0.673207274956,,"Albany, GA",,Ray Charles,The Genius!,,Sinner's Prayer (LP Version),0
272539,0.0,219.32363,0.0,0.0,1,-5.223,1,196.981,105.139,4,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,The Slim Shady LP,,Come On Everybody,1999
272653,0.0,201.24689,0.177,0.0,7,-6.692,0,198.269,96.402,4,0.827357260054,0.752927890401,,"Madrid, Spain",,Enrique Iglesias,Insomniac,0.720671458333,Miss You,2007
272948,0.0,33.82812,0.0,0.0,0,-23.852,0,31.121,116.319,5,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Time Well Wasted,0.423592923382,Out Take 3,2005
273011,0.0,216.94649,0.392,0.0,4,-6.28,1,207.302,197.724,4,0.86415131297,0.749451752877,,"Los Angeles, CA",,Metallica,Garage Inc.,,Blitzkrieg,1984
273304,0.0,215.35302,0.316,0.0,9,-8.257,0,208.196,132.641,4,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,On ne change pas,0.499445834801,Je ne vous oublie pas,2005
273598,0.0,201.74322,4.476,0.0,11,-12.359,1,189.974,73.399,3,0.86652031981,0.808502136703,,,,Michael Jackson,Bad / Dangerous (Coffret 2 CD),0.657232170334,Gone Too Soon,1991
273665,0.0,273.84118,0.0,0.0,0,-9.301,1,249.684,100.251,3,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Call Me Irresponsible,0.815558594254,Me And Mrs. Jones (Album Version),2007
273761,0.0,233.01179,0.0,0.0,2,-6.274,1,226.482,60.786,3,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,South West Bosses,,Sip It,0
274117,0.0,243.19955,0.142,0.0,5,-5.396,0,230.139,223.954,3,0.860508702678,0.778894735062,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,Silver Side Up,,Just For (Album Version),2001
274168,0.0,280.16281,0.339,0.0,4,-9.952,1,261.108,99.141,4,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,My Love Ultimate Essential Collection,,"My Heart Will Go On (Love Theme from ""Titanic"")",1998
274329,0.0,469.73342,0.0,0.0,8,-7.796,1,462.576,91.134,7,0.70747876636,0.699277460562,,,,Adam Sandler,What's Your Name?,0.439654659707,The Goat Song (Album Version),1997
274536,0.0,267.15383,4.081,0.0,0,-6.303,1,253.068,152.998,4,0.823688062527,0.807587096405,,"Freehold, NJ",,Bruce Springsteen,18 Tracks,,My Love Will Not Let You Down,1998
274541,0.0,197.48526,4.243,0.0,2,-7.013,1,192.488,198.988,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Cave,0.670059442711,Twin,0
274554,0.0,202.94485,0.176,0.0,9,-8.584,1,202.945,141.55,4,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Part II,0.636472658298,Wrapped Around,2001
275658,0.0,340.24444,0.0,0.0,1,-7.115,0,328.806,105.233,7,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Reanimation,,Krwlng (Album Version),2002
275660,0.0,215.19628,2.218,0.0,9,-7.699,1,199.703,87.5,5,0.8650215115,0.916053228284,,,,Coldplay,Life In Technicolor ii,0.599242768359,Life In Technicolor ii (Live @ The O2_ London),2008
275914,0.0,181.75955,0.338,0.0,6,-13.872,1,173.83,81.641,4,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,I Got A Woman (Early Masterpieces),,The Midnight Hour,0
276161,0.0,298.63138,2.461,0.0,7,-8.856,1,283.678,161.834,4,0.887566847197,0.761375888915,,"Dublin, Ireland",,U2,The Best Of 1990-2000,,The Hands That Built America (Theme From Gangs Of New York),2002
276501,0.0,179.01669,0.0,0.0,5,-10.519,1,162.621,116.924,3,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,D'eux - Édition 15ème Anniversaire,,Le Ballet,1995
276679,0.0,203.44118,0.265,0.0,0,-12.317,0,188.372,112.648,3,0.86652031981,0.911299157453,,,,Michael Jackson,Hello World - The Motown Solo Collection,0.520700871964,You've Really Got A Hold On Me,1984
276739,0.0,219.45424,0.14,0.0,1,-6.504,0,208.422,121.984,4,0.827357260054,0.752927890401,,"Madrid, Spain",,Enrique Iglesias,Greatest Hits,0.799138838575,Be With You,1999
277156,0.0,287.7122,0.142,0.0,7,-8.905,0,284.723,91.968,4,0.826918904058,0.664676434343,,"London, England",,Queen,Made In Heaven,,Mother Love,1995
277381,0.0,277.86404,0.0,0.0,7,-10.789,1,277.864,129.768,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Michael Bublé Meets Madison Square Garden,0.593095690467,Home [Live From Madison Square Garden],2009
277458,0.0,270.0273,0.0,0.0,1,-4.059,0,270.027,124.815,4,0.86415131297,0.730416720149,,"Los Angeles, CA",,Metallica,S & M,,Until It Sleeps,1996
277530,0.0,213.44608,0.735,0.0,9,-8.414,0,203.221,122.548,4,0.814829656133,0.741242272469,51.50632,"London, England",-0.12714,The Rolling Stones,Tattoo You,,Start Me Up (1993 Digital Remaster),1981
278272,0.0,45.92281,2.752,0.0,4,-15.903,1,45.923,136.7,3,0.644238764665,0.438534146574,,,,DJ Bobo,Dance With Me,,Intro,1993
278497,0.0,211.85261,0.421,0.0,0,-5.89,1,204.295,126.489,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Dear Star/ In Your World,0.825656099843,Can't Take My Eyes Off You,0
278761,0.0,564.34893,0.136,0.0,11,-5.382,1,559.467,129.019,4,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Human After All,0.568588922374,Human After All (Alter Ego Remix ),2005
278859,0.0,109.73995,0.154,0.0,8,-12.07,1,97.239,126.34,4,0.826918904058,0.664676434343,,"London, England",,Queen,Sheer Heart Attack,,Misfire (1993 Digital Remaster),1974
279138,0.0,154.48771,0.0,0.0,1,-4.32,1,151.951,95.129,4,0.887386080596,0.779118679138,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Hybrid Theory,0.866865135974,One Step Closer (Album Version),2000
279210,0.0,209.50159,0.348,0.0,0,-3.802,1,206.89,120.023,4,0.929030287441,0.791500972758,54.31407,UK,-2.23001,Muse,Music From The Original Motion Picture Soundtrack,0.760347780547,Supermassive Black Hole (Twilight Soundtrack Version),0
279217,0.0,226.06322,0.113,0.0,0,-13.61,1,216.671,141.411,4,0.759912526334,0.673207274956,,"Albany, GA",,Ray Charles,Ain't It So,,Drift Away,0
279509,0.0,269.76608,1.193,0.0,7,-17.831,1,256.435,115.757,1,0.644733306197,0.646207352339,41.26069,"Omaha, NE",-95.93995,Mannheim Steamroller,Impressions,,Teddys and Hearts,0
279557,0.0,233.87383,0.27,0.0,4,-4.536,0,226.29,90.015,4,0.737437395434,0.674344138853,,"Charlemagne, Quebec, Canada",,Céline Dion,Eyes On Me,0.625563301502,Eyes On Me,2007
279843,0.0,210.83383,0.315,0.0,9,-5.909,1,201.52,103.493,4,0.847451713218,0.814334502977,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The State,0.296352539216,Leader Of Men (Album Version),1999
279960,0.0,207.93424,0.0,0.0,0,-15.119,1,199.036,159.807,4,0.817256905252,0.746403980181,,"Kingsland, AR",,Johnny Cash,Voice Of The Spirit - The Gospel Of The South,0.305581159654,Unclouded Day,2006
280096,0.0,208.09098,0.0,0.0,6,-5.696,0,204.574,98.472,4,0.827357260054,0.749062406112,,"Madrid, Spain",,Enrique Iglesias,Step Up 2 The Streets Original Motion Picture Soundtrack,,Push [Step Up 2 The Streets O.S.T. Version],0
280169,0.0,272.50893,4.116,0.0,6,-3.48,0,272.509,183.894,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,Bullet In A Bible,0.682924171854,American Idiot (Live),2004
280350,0.0,214.12526,0.0,0.0,1,-3.182,1,208.12,184.045,4,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,The Slim Shady LP,,Rock Bottom,1999
280494,0.0,240.92689,0.238,0.0,9,-6.295,0,237.761,142.039,4,0.70747876636,0.770653273667,,,,Adam Sandler,Stan And Judy's Kid,0.445069082236,She Comes Home To Me (Album Version),1999
280994,0.0,214.49098,0.165,0.0,8,-11.623,0,209.891,161.872,3,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,A Message From The People,,America The Beautiful,0
281039,0.0,224.28689,0.077,0.0,5,-4.383,0,215.847,170.045,4,0.860508702678,0.778894735062,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,All The Right Reasons,,Fight For All The Wrong Reasons,2005
281307,0.0,163.81342,0.618,0.0,1,-10.961,1,158.65,96.02,4,0.705261489927,0.640380685889,41.26069,"Omaha, NE",-95.93995,Mannheim Steamroller,Christmas Song (iTunes exclusive),,Masters In This Hall,2007
281473,0.0,106.05669,0.0,0.0,0,-4.475,1,106.057,131.794,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,T.I. VS T.I.P.,0.592705078432,Act II: T.I. (Explicit Album Version),0
282017,0.0,301.60934,3.402,0.0,8,-4.431,1,291.074,138.168,4,0.855245195586,0.899991594263,,,,Michael Jackson,King Of Pop,,Earth Song,1995
282209,0.0,185.75628,0.415,0.0,10,-11.006,1,182.068,141.217,1,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Sounds of Vancouver 2010: Closing Ceremony Commemorative Album,0.408110883511,The Maple Leaf Forever,0
282348,0.0,89.91302,2.932,0.0,0,-30.912,0,81.328,108.33,4,0.432839367307,0.366905852789,,,,John Frizzell,Ghost Ship,0.0,Repairs,2002
282396,0.0,210.93832,0.403,0.0,0,-6.174,0,206.663,109.898,4,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,The Colour Of My Love,0.578658187757,Misled,1993
